"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SUB_TYPE","FFS","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035"
"IMF.STA:FFS(1.0.2)","PRT.IM.ECY.USQ2021.A","OBS_VALUE","Portugal","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","GAB.IM.ECY.USQ2021.A","OBS_VALUE","Gabon","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","KOR.IM.ECY.USQ2021.A","OBS_VALUE","Korea, Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","NPL.IM.ECY.USQ2021.A","OBS_VALUE","Nepal","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","HUN.IM.ECY.USQ2021.A","OBS_VALUE","Hungary","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","DOM.IM.ECY.USQ2021.A","OBS_VALUE","Dominican Republic","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","TUN.IM.ECY.USQ2021.A","OBS_VALUE","Tunisia","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","ARM.IM.ECY.USQ2021.A","OBS_VALUE","Armenia, Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","TUR.IM.ECY.USQ2021.A","OBS_VALUE","Türkiye, Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","KAZ.IM.ECY.USQ2021.A","OBS_VALUE","Kazakhstan, Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","LVA.IM.ECY.USQ2021.A","OBS_VALUE","Latvia, Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","LTU.IM.ECY.USQ2021.A","OBS_VALUE","Lithuania, Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","FJI.IM.ECY.USQ2021.A","OBS_VALUE","Fiji, Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","VNM.IM.ECY.USQ2021.A","OBS_VALUE","Vietnam","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","MDA.IM.ECY.USQ2021.A","OBS_VALUE","Moldova, Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","CMR.IM.ECY.USQ2021.A","OBS_VALUE","Cameroon","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","MWI.IM.ECY.USQ2021.A","OBS_VALUE","Malawi","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","CHE.IM.ECY.USQ2021.A","OBS_VALUE","Switzerland","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","KWT.IM.ECY.USQ2021.A","OBS_VALUE","Kuwait","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","TJK.IM.ECY.USQ2021.A","OBS_VALUE","Tajikistan, Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","SLB.IM.ECY.USQ2021.A","OBS_VALUE","Solomon Islands","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","COL.IM.ECY.USQ2021.A","OBS_VALUE","Colombia","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","CAF.IM.ECY.USQ2021.A","OBS_VALUE","Central African Republic","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","JOR.IM.ECY.USQ2021.A","OBS_VALUE","Jordan","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","LBN.IM.ECY.USQ2021.A","OBS_VALUE","Lebanon","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","BGD.IM.ECY.USQ2021.A","OBS_VALUE","Bangladesh","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","DEU.IM.ECY.USQ2021.A","OBS_VALUE","Germany","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","GNQ.IM.ECY.USQ2021.A","OBS_VALUE","Equatorial Guinea, Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","MYS.IM.ECY.USQ2021.A","OBS_VALUE","Malaysia","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","TKM.IM.ECY.USQ2021.A","OBS_VALUE","Turkmenistan","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","ZAF.IM.ECY.USQ2021.A","OBS_VALUE","South Africa","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","TZA.IM.ECY.USQ2021.A","OBS_VALUE","Tanzania, United Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","MUS.IM.ECY.USQ2021.A","OBS_VALUE","Mauritius","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","PNG.IM.ECY.USQ2021.A","OBS_VALUE","Papua New Guinea","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","IRN.IM.ECY.USQ2021.A","OBS_VALUE","Iran, Islamic Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","BTN.IM.ECY.USQ2021.A","OBS_VALUE","Bhutan","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","FIN.IM.ECY.USQ2021.A","OBS_VALUE","Finland","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","BLZ.IM.ECY.USQ2021.A","OBS_VALUE","Belize","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","AZE.IM.ECY.USQ2021.A","OBS_VALUE","Azerbaijan, Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","DJI.IM.ECY.USQ2021.A","OBS_VALUE","Djibouti","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","ETH.IM.ECY.USQ2021.A","OBS_VALUE","Ethiopia, The Federal Democratic Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","MDV.IM.ECY.USQ2021.A","OBS_VALUE","Maldives","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","BIH.IM.ECY.USQ2021.A","OBS_VALUE","Bosnia and Herzegovina","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","ARG.IM.ECY.USQ2021.A","OBS_VALUE","Argentina","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","IRQ.IM.ECY.USQ2021.A","OBS_VALUE","Iraq","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","NZL.IM.ECY.USQ2021.A","OBS_VALUE","New Zealand","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","ARE.IM.ECY.USQ2021.A","OBS_VALUE","United Arab Emirates","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","GBR.IM.ECY.USQ2021.A","OBS_VALUE","United Kingdom","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","COM.IM.ECY.USQ2021.A","OBS_VALUE","Comoros, Union of the","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","CAN.IM.ECY.USQ2021.A","OBS_VALUE","Canada","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","COG.IM.ECY.USQ2021.A","OBS_VALUE","Congo, Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","SWE.IM.ECY.USQ2021.A","OBS_VALUE","Sweden","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","GMB.IM.ECY.USQ2021.A","OBS_VALUE","Gambia, The","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","UKR.IM.ECY.USQ2021.A","OBS_VALUE","Ukraine","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","BLR.IM.ECY.USQ2021.A","OBS_VALUE","Belarus, Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","VEN.IM.ECY.USQ2021.A","OBS_VALUE","Venezuela, República Bolivariana de","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","LKA.IM.ECY.USQ2021.A","OBS_VALUE","Sri Lanka","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","EST.IM.ECY.USQ2021.A","OBS_VALUE","Estonia, Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","ECU.IM.ECY.USQ2021.A","OBS_VALUE","Ecuador","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","KEN.IM.ECY.USQ2021.A","OBS_VALUE","Kenya","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","CZE.IM.ECY.USQ2021.A","OBS_VALUE","Czech Republic","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","NLD.IM.ECY.USQ2021.A","OBS_VALUE","Netherlands, The","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","ISR.IM.ECY.USQ2021.A","OBS_VALUE","Israel","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","ZMB.IM.ECY.USQ2021.A","OBS_VALUE","Zambia","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","JAM.IM.ECY.USQ2021.A","OBS_VALUE","Jamaica","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","JPN.IM.ECY.USQ2021.A","OBS_VALUE","Japan","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","BEL.IM.ECY.USQ2021.A","OBS_VALUE","Belgium","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","MLT.IM.ECY.USQ2021.A","OBS_VALUE","Malta","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","PHL.IM.ECY.USQ2021.A","OBS_VALUE","Philippines","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","BHS.IM.ECY.USQ2021.A","OBS_VALUE","Bahamas, The","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","SEN.IM.ECY.USQ2021.A","OBS_VALUE","Senegal","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","GIN.IM.ECY.USQ2021.A","OBS_VALUE","Guinea","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","BHR.IM.ECY.USQ2021.A","OBS_VALUE","Bahrain, Kingdom of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","DNK.IM.ECY.USQ2021.A","OBS_VALUE","Denmark","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","LAO.IM.ECY.USQ2021.A","OBS_VALUE","Lao People's Democratic Republic","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
